pre,pre_x,pre_y,pre_z,post_x,post_y,post_z,type,448.232,247.42,175.8,mappedSection,mappedSegRangeVar
720575940627806992,426.52,217.0,160.6,426.496,216.88,160.6,LPLC1,,,,dend[311],0.5821661913768279
720575940614362380,431.88,213.464,155.44,432.008,213.504,155.4,LPLC1,,,,dend[324],0.06265416634897836
720575940629661381,437.688,212.156,154.08,437.756,212.088,154.16,LPLC1,,,,dend[281],0.14669606176269837
720575940639172816,410.932,225.592,160.16,410.876,225.648,160.16,LPLC1,,,,dend[1288],0.6340278160133863
720575940628716294,405.04,227.216,166.64,404.932,227.232,166.64,LPLC1,,,,dend[1215],0.6839668144336644
720575940629047340,401.984,221.544,158.16,402.104,221.516,158.16,LPLC1,,,,dend[1439],0.6887289807964786
720575940615934150,406.936,224.124,164.92,406.848,224.048,164.92,LPLC1,,,,dend[1237],0.37189722659787
720575940621828863,412.804,223.84,165.68,412.712,223.796,165.72,LPLC1,,,,dend[1302],0.5733026742617521
720575940608422958,437.836,213.152,157.24,437.828,213.38,157.2,LPLC1,,,,dend[292],0.5277699438509244
720575940619720129,413.82,222.248,164.08,413.9,222.288,164.12,LPLC1,,,,dend[1305],1.0
720575940640792973,416.984,226.616,161.2,416.876,226.556,161.16,LPLC1,,,,dend[1170],0.8726786468465858
720575940630420281,403.608,226.944,167.76,403.54,227.032,167.8,LPLC1,,,,dend[1218],0.028766611257171525
720575940646708788,419.852,221.028,165.88,419.68,220.992,165.84,LPLC1,,,,dend[1319],0.789046592357857
720575940627806992,415.94,226.568,160.88,416.096,226.592,160.88,LPLC1,,,,dend[1169],0.3333256468292381
720575940637905478,442.916,215.008,155.2,442.928,215.096,155.2,LPLC1,,,,dend[269],0.9828976515664753
720575940629661381,443.116,214.496,156.2,443.012,214.4,156.16,LPLC1,,,,dend[269],0.5065619937329646
720575940614089197,442.796,212.228,154.88,442.904,212.164,154.84,LPLC1,,,,dend[264],0.650334254074005
720575940629778587,404.928,230.404,168.56,404.968,230.268,168.56,LPLC1,,,,dend[1278],0.8224161273770261
720575940613228241,407.472,227.016,163.16,407.412,227.004,163.08,LPLC1,,,,dend[1213],0.8960918692513044
720575940636703977,429.104,216.172,161.52,429.032,216.288,161.52,LPLC1,,,,dend[307],0.7069081117100986
720575940626260490,412.048,224.244,160.84,411.952,224.256,160.8,LPLC1,,,,dend[1291],1.0
720575940619695494,411.624,223.16,163.64,411.476,223.16,163.68,LPLC1,,,,dend[1300],0.5792787306982621
720575940611017130,432.816,218.428,160.24,432.84,218.316,160.28,LPLC1,,,,dend[304],0.9968170075229287
720575940626721881,405.188,230.12,168.92,405.184,230.244,168.92,LPLC1,,,,dend[1278],0.28734687549064986
720575940626721881,407.704,230.824,167.28,407.612,230.984,167.32,LPLC1,,,,dend[1271],0.7395419931309452
720575940629047340,409.112,226.4,162.08,409.028,226.508,162.08,LPLC1,,,,dend[1284],0.3137484288778832
720575940645134359,433.052,216.368,160.04,433.12,216.48,160.04,LPLC1,,,,dend[304],0.34703912746521565
720575940616403771,406.592,230.944,166.12,406.628,230.936,166.08,LPLC1,,,,dend[1261],0.918115775550567
720575940613672931,400.932,224.232,169.04,400.936,224.108,169.0,LPLC1,,,,dend[1229],0.9427113981349736
720575940626721881,413.848,221.56,164.12,413.856,221.688,164.08,LPLC1,,,,dend[1306],1.0
720575940639172816,412.788,224.152,166.04,412.68,224.02,166.0,LPLC1,,,,dend[1302],0.7192170016821899
720575940611922126,437.1,212.872,157.28,437.16,212.996,157.28,LPLC1,,,,dend[290],0.8884192575191402
720575940608422958,442.024,211.076,153.68,442.136,211.088,153.68,LPLC1,,,,dend[253],1.0
720575940628716294,414.6,221.78,164.2,414.528,221.84,164.2,LPLC1,,,,dend[1310],1.0
720575940629661381,426.636,215.616,162.12,426.676,215.496,162.16,LPLC1,,,,dend[308],0.5489456247881429
720575940628716294,431.464,218.512,160.68,431.44,218.424,160.72,LPLC1,,,,dend[306],0.07970428172373738
720575940646708788,411.276,223.408,162.8,411.32,223.352,162.84,LPLC1,,,,dend[1299],0.5017327415401147
720575940632086573,431.192,214.336,157.8,431.088,214.4,157.8,LPLC1,,,,dend[350],0.9489621037387198
720575940630088389,412.196,224.528,163.36,412.28,224.604,163.32,LPLC1,,,,dend[1296],0.9578245831975127
720575940613672931,442.98,213.172,155.88,442.956,213.056,155.88,LPLC1,,,,dend[267],0.43323875840172676
720575940604710112,447.548,210.916,153.84,447.528,211.016,153.84,LPLC1,,,,dend[261],1.0
720575940613672931,434.572,215.476,158.16,434.68,215.488,158.12,LPLC1,,,,dend[297],0.343438629427223
720575940605598594,419.188,225.328,161.2,419.16,225.464,161.16,LPLC1,,,,dend[1177],0.3802181325018536
720575940611017130,432.772,218.348,160.2,432.824,218.26,160.24,LPLC1,,,,dend[304],0.9773477569508078
720575940629079145,401.944,225.056,166.32,402.004,224.92,166.36,LPLC1,,,,dend[1229],0.1704267683358601
720575940635631211,421.08,226.048,162.2,420.968,226.06,162.2,LPLC1,,,,dend[1181],0.04862875625368378
720575940630420281,417.036,227.848,161.08,416.912,227.816,161.04,LPLC1,,,,dend[1196],0.34046977647914306
720575940637905478,412.216,223.888,162.0,412.08,223.88,162.0,LPLC1,,,,dend[1325],1.0
720575940622932297,442.144,210.572,153.72,442.22,210.524,153.72,LPLC1,,,,dend[252],0.8255600945449562
720575940605598594,439.088,214.432,155.76,439.116,214.312,155.8,LPLC1,,,,dend[288],0.23121277347733818
720575940632946477,394.352,222.26,161.52,394.28,222.376,161.56,LPLC1,,,,dend[1451],0.9265476462321249
720575940628716294,417.816,228.436,159.76,417.68,228.36,159.76,LPLC1,,,,dend[1199],0.5739487180388934
720575940646708788,414.268,222.444,165.56,414.184,222.328,165.56,LPLC1,,,,dend[1323],0.8783674884897263
720575940629661381,435.4,213.588,156.04,435.28,213.512,156.04,LPLC1,,,,dend[320],0.36428669571239164
720575940627907205,400.3,221.32,160.52,400.372,221.372,160.52,LPLC1,,,,dend[1477],0.8861876377924623
720575940616298816,436.28,210.184,155.6,436.244,210.04,155.6,LPLC1,,,,dend[278],0.7830462657477678
720575940645134359,447.12,212.432,154.84,447.04,212.32,154.84,LPLC1,,,,dend[258],0.9450464869173402
720575940628324802,433.62,218.64,160.24,433.52,218.52,160.2,LPLC1,,,,dend[316],0.6900265392323586
720575940626260490,412.92,223.676,167.36,412.808,223.764,167.4,LPLC1,,,,dend[1304],0.9536937477023159
720575940638787133,438.272,212.316,153.72,438.248,212.208,153.72,LPLC1,,,,dend[359],0.988070698537221
720575940640792973,412.26,231.112,165.84,412.384,231.192,165.8,LPLC1,,,,dend[1282],0.7052980166879673
720575940626260490,427.74,215.86,161.44,427.832,215.792,161.48,LPLC1,,,,dend[308],0.04730240502550193
720575940645134359,443.112,214.092,156.44,443.056,213.988,156.44,LPLC1,,,,dend[269],0.27760183833442403
720575940632086573,407.212,230.568,165.08,407.144,230.744,165.08,LPLC1,,,,dend[1261],0.3990831839885904
720575940626721881,400.376,226.368,170.28,400.476,226.36,170.24,LPLC1,,,,dend[1218],0.9916890692847897
720575940637905478,411.24,223.012,164.56,411.16,222.984,164.56,LPLC1,,,,dend[1324],1.0
720575940605598594,435.472,214.144,158.28,435.576,214.144,158.24,LPLC1,,,,dend[317],0.43696124697617417
720575940616934356,437.288,212.716,157.56,437.212,212.768,157.56,LPLC1,,,,dend[291],0.3909385046507949
720575940613304803,405.044,226.504,167.92,405.172,226.52,167.96,LPLC1,,,,dend[1221],0.9541428224022406
720575940628716294,438.184,210.212,154.88,438.192,210.044,154.88,LPLC1,,,,dend[278],0.2642128313278417
720575940611922126,419.368,221.316,165.44,419.448,221.388,165.44,LPLC1,,,,dend[1317],0.7981437807636581
720575940629047340,414.872,227.584,162.16,414.964,227.54,162.16,LPLC1,,,,dend[1165],0.26456722022598844
720575940646708788,414.812,222.02,165.08,414.92,222.044,165.08,LPLC1,,,,dend[1313],0.10339952993504906
720575940622694217,437.024,212.804,157.36,437.096,212.872,157.36,LPLC1,,,,dend[291],0.23801255905607255
720575940627806992,418.424,221.676,166.4,418.392,221.728,166.36,LPLC1,,,,dend[1320],0.1675508137090007
720575940632946477,438.632,209.96,154.76,438.532,209.996,154.76,LPLC1,,,,dend[278],0.1763174220872515
720575940634361336,433.12,212.232,156.16,433.076,212.104,156.16,LPLC1,,,,dend[322],0.7094061445466142
720575940639172816,402.348,229.048,167.36,402.408,229.176,167.36,LPLC1,,,,dend[1256],0.5908127687266328
720575940625031426,434.992,217.024,159.64,435.084,217.012,159.6,LPLC1,,,,dend[299],0.7644964181626264
720575940614362380,431.836,213.532,155.48,431.936,213.588,155.44,LPLC1,,,,dend[324],0.05744067746508912
720575940631104313,401.464,226.344,170.16,401.34,226.24,170.2,LPLC1,,,,dend[1218],0.8286092818609259
720575940645134359,429.284,216.552,161.56,429.176,216.584,161.56,LPLC1,,,,dend[307],0.6201095557682272
720575940638787133,438.208,212.288,153.76,438.176,212.156,153.8,LPLC1,,,,dend[359],0.8672632594467314
720575940623514467,420.816,225.444,161.6,420.872,225.58,161.6,LPLC1,,,,dend[1178],0.9343823572411383
720575940604710112,415.104,227.592,160.28,415.176,227.512,160.28,LPLC1,,,,dend[1159],0.6687626796535823
720575940637905478,411.404,223.012,164.36,411.28,222.976,164.36,LPLC1,,,,dend[1324],0.6367035554624896
720575940619506415,435.104,214.268,157.84,435.164,214.376,157.84,LPLC1,,,,dend[294],1.0
720575940625175068,402.636,224.696,165.72,402.752,224.764,165.72,LPLC1,,,,dend[1228],0.21071112632708047
720575940608422958,404.4,226.936,165.4,404.284,226.86,165.36,LPLC1,,,,dend[1225],0.4267798476514135
720575940621828863,421.0,225.104,161.44,421.152,225.096,161.4,LPLC1,,,,dend[1180],0.8161478283027385
720575940628324802,431.676,219.2,161.16,431.6,219.136,161.16,LPLC1,,,,dend[313],0.4840605239561699
720575940622670845,419.352,224.336,159.68,419.44,224.424,159.72,LPLC1,,,,dend[1176],0.704369390435479
720575940614354326,395.656,224.104,157.88,395.648,223.96,157.88,LPLC1,,,,dend[1444],0.6306403297203694
720575940629047340,407.724,226.476,162.96,407.552,226.548,162.96,LPLC1,,,,dend[1213],0.927948728379134
720575940614362380,416.896,228.064,159.08,416.944,227.972,159.12,LPLC1,,,,dend[1197],0.8814449608050163
720575940631104313,412.668,223.12,165.4,412.604,223.14,165.32,LPLC1,,,,dend[1302],0.29701199252639676
720575940614354326,410.448,232.252,166.92,410.52,232.204,167.0,LPLC1,,,,dend[1282],0.33144616474545063
720575940614453679,445.616,211.58,153.84,445.66,211.688,153.84,LPLC1,,,,dend[257],0.06566562362622462
720575940622932297,442.88,210.648,154.8,442.808,210.76,154.84,LPLC1,,,,dend[255],0.2999799098548357
720575940625369884,403.228,223.56,165.28,403.204,223.7,165.32,LPLC1,,,,dend[1228],0.9905837245305302
720575940629661381,404.7,226.148,168.48,404.824,226.176,168.44,LPLC1,,,,dend[1223],0.6365552114418225
720575940615999547,411.736,224.54,161.64,411.808,224.624,161.64,LPLC1,,,,dend[1292],0.3170244792363292
720575940613304803,403.072,227.14,168.24,403.036,227.024,168.24,LPLC1,,,,dend[1218],0.18684196689331048
720575940619720129,411.428,222.744,163.96,411.452,222.856,163.96,LPLC1,,,,dend[1300],0.9212914136503327
720575940629079145,401.708,224.192,167.36,401.612,224.256,167.36,LPLC1,,,,dend[1229],0.48491848416928124
720575940611017130,429.376,213.344,159.84,429.54,213.4,159.84,LPLC1,,,,dend[353],0.8308153720150443
720575940631104313,416.52,227.56,159.08,416.464,227.648,159.08,LPLC1,,,,dend[1197],0.5228622462544571
720575940626260490,424.128,225.44,160.88,424.18,225.38,160.88,LPLC1,,,,dend[1183],0.5099207913844527
720575940629047340,435.728,213.368,156.6,435.768,213.464,156.6,LPLC1,,,,dend[293],1.0
720575940622670845,416.976,222.576,167.0,417.064,222.656,166.96,LPLC1,,,,dend[1320],0.9983151176197125
720575940632086573,419.28,225.052,160.16,419.136,225.036,160.2,LPLC1,,,,dend[1176],0.3230093621839904
720575940632086573,447.288,211.22,155.88,447.224,211.308,155.88,LPLC1,,,,dend[262],0.5464893568810262
720575940636983518,412.336,222.836,165.2,412.448,222.78,165.28,LPLC1,,,,dend[1302],0.21037514925059494
720575940623514467,403.144,226.812,165.96,403.128,226.84,165.92,LPLC1,,,,dend[1226],1.0
720575940629047340,407.76,226.472,163.0,407.576,226.46,162.96,LPLC1,,,,dend[1230],0.13643210614084791
720575940625175068,417.804,226.428,159.72,417.904,226.416,159.76,LPLC1,,,,dend[1172],0.955771326643218
720575940626721881,418.928,225.504,162.08,419.02,225.46,162.12,LPLC1,,,,dend[1185],0.5077787662815338
720575940622932297,438.424,219.172,158.88,438.424,219.056,158.88,LPLC1,,,,dend[301],0.030321285765741533
720575940604710112,417.336,222.448,166.88,417.38,222.648,166.88,LPLC1,,,,dend[1320],0.8679038369271054
720575940622670845,407.32,225.064,163.88,407.184,225.012,163.84,LPLC1,,,,dend[1232],0.5895811326795507
720575940613672931,435.04,213.66,156.44,435.176,213.6,156.44,LPLC1,,,,dend[320],0.3239919308786951
720575940616403771,410.964,225.808,160.48,411.08,225.792,160.48,LPLC1,,,,dend[1288],0.7828270450001998
720575940627907205,439.74,210.872,154.28,439.616,210.816,154.32,LPLC1,,,,dend[276],0.9768148634442093
720575940626721881,436.836,212.648,158.08,436.972,212.64,158.04,LPLC1,,,,dend[291],0.8927802901504869
720575940622694217,414.868,228.244,161.92,414.832,228.304,161.92,LPLC1,,,,dend[1162],1.0
720575940625369884,416.9,226.696,160.44,416.924,226.628,160.48,LPLC1,,,,dend[1171],0.18461781481317646
720575940646708788,424.768,225.184,160.44,424.688,225.328,160.48,LPLC1,,,,dend[1183],0.7675091896696381
720575940626260490,447.192,211.296,154.36,447.212,211.392,154.32,LPLC1,,,,dend[259],0.6900254773765503
720575940639172816,400.604,221.552,161.08,400.732,221.6,161.08,LPLC1,,,,dend[1478],0.3700289877947433
720575940616298816,402.128,227.052,168.84,402.128,226.94,168.88,LPLC1,,,,dend[1218],0.4540644476461522
720575940608422958,401.476,224.096,167.6,401.516,224.228,167.6,LPLC1,,,,dend[1229],0.5519711843590949
720575940613672931,414.856,222.264,164.88,414.928,222.204,164.92,LPLC1,,,,dend[1313],0.10100086977756968
720575940615934150,437.232,219.088,159.28,437.256,218.964,159.28,LPLC1,,,,dend[300],0.7794004343136317
720575940622670845,428.244,216.86,161.28,428.208,216.984,161.28,LPLC1,,,,dend[310],0.9397298545400351
720575940605598594,435.62,214.816,157.92,435.528,214.872,157.92,LPLC1,,,,dend[295],0.3488848794335487
720575940611922126,437.104,212.876,157.24,437.192,213.024,157.24,LPLC1,,,,dend[290],0.8854263891396429
720575940626260490,413.096,224.096,161.28,413.096,224.208,161.28,LPLC1,,,,dend[1293],0.9693056611207895
720575940625369884,413.108,223.02,164.6,413.084,222.992,164.64,LPLC1,,,,dend[1301],0.9343247057880516
720575940628716294,431.208,218.464,160.64,431.172,218.424,160.68,LPLC1,,,,dend[306],0.29882439243129855
720575940636703977,411.584,225.492,159.96,411.508,225.532,159.92,LPLC1,,,,dend[1288],0.4010832989033836
720575940636703977,411.408,225.64,160.12,411.284,225.608,160.16,LPLC1,,,,dend[1288],0.5696907747597144
720575940614354326,395.78,224.092,157.84,395.796,223.952,157.84,LPLC1,,,,dend[1444],0.5801623567533739
720575940627907205,415.232,227.072,165.16,415.3,227.152,165.12,LPLC1,,,,dend[1189],0.7248871208485993
720575940619506415,412.984,231.256,165.6,413.016,231.084,165.6,LPLC1,,,,dend[1282],0.8162389342393247
720575940625369884,433.892,214.292,156.08,433.78,214.328,156.04,LPLC1,,,,dend[358],0.6881720080886373
720575940611017130,415.184,227.356,165.08,415.128,227.296,165.0,LPLC1,,,,dend[1189],0.7932144654195925
720575940604710112,415.304,227.968,160.8,415.292,227.88,160.8,LPLC1,,,,dend[1166],0.8801313164425073
720575940626721881,418.688,225.896,160.84,418.72,225.76,160.8,LPLC1,,,,dend[1173],0.9021821050548289
720575940627907205,431.924,214.12,155.44,432.02,214.076,155.44,LPLC1,,,,dend[324],0.09904391148047689
720575940613304803,404.916,226.256,168.16,404.984,226.328,168.2,LPLC1,,,,dend[1223],0.3244230043169405
720575940628324802,443.56,211.944,154.88,443.62,211.868,154.84,LPLC1,,,,dend[256],0.1733181808131435
720575940634361336,403.896,226.904,165.24,403.984,226.804,165.24,LPLC1,,,,dend[1225],0.5765187371422664
720575940613672931,412.548,224.064,166.8,412.68,224.056,166.8,LPLC1,,,,dend[1302],0.9989710721044622
720575940630088389,400.224,220.788,161.4,400.304,220.72,161.4,LPLC1,,,,dend[1479],0.41269784315990193
720575940637905478,411.74,223.564,162.88,411.648,223.668,162.96,LPLC1,,,,dend[1297],0.6265401249281467
720575940627907205,443.432,213.212,156.28,443.3,213.248,156.24,LPLC1,,,,dend[267],0.8944105130546719
720575940628716294,442.4,215.096,155.16,442.532,215.132,155.08,LPLC1,,,,dend[270],0.15718322722544317
720575940640792973,397.636,222.796,157.24,397.648,222.616,157.2,LPLC1,,,,dend[1425],1.0
720575940622694217,416.936,221.796,164.88,417.04,221.672,164.88,LPLC1,,,,dend[1313],0.9753946553746029
720575940608302857,408.644,226.488,161.96,408.64,226.568,161.92,LPLC1,,,,dend[1211],1.0
720575940614354326,407.832,225.432,163.12,407.724,225.388,163.08,LPLC1,,,,dend[1231],0.6474752048837557
720575940631104313,400.264,220.28,160.92,400.216,220.38,160.92,LPLC1,,,,dend[1479],0.6961656304298595
720575940628716294,416.34,228.428,163.92,416.328,228.352,163.92,LPLC1,,,,dend[1195],0.9924569086844172
720575940625031426,411.484,222.764,163.88,411.524,222.86,163.88,LPLC1,,,,dend[1300],0.8770286163189593
720575940604710112,406.588,226.616,169.32,406.58,226.76,169.28,LPLC1,,,,dend[1222],0.7975345163649553
720575940626721881,407.78,230.812,167.24,407.652,230.908,167.24,LPLC1,,,,dend[1271],0.715583476578426
720575940628324802,443.648,211.908,154.92,443.728,211.856,154.92,LPLC1,,,,dend[256],0.2079160738476238
720575940615934150,400.124,226.196,171.32,400.2,226.296,171.32,LPLC1,,,,dend[1220],0.8609486078355645
720575940639172816,402.32,229.144,167.44,402.3,229.248,167.48,LPLC1,,,,dend[1256],0.6482453659767448
720575940627806992,426.44,216.988,160.6,426.36,216.872,160.6,LPLC1,,,,dend[311],0.6343050880939323
720575940614362380,412.132,224.264,162.24,411.964,224.196,162.32,LPLC1,,,,dend[1295],0.44141839521793125
720575940639172816,411.408,225.896,159.6,411.444,225.776,159.6,LPLC1,,,,dend[1288],0.244425347985224
720575940621828863,420.32,225.576,161.6,420.328,225.688,161.6,LPLC1,,,,dend[1178],0.572887125298749
720575940631450669,418.396,226.272,160.48,418.452,226.148,160.44,LPLC1,,,,dend[1173],0.46651515094541973
720575940626260490,442.144,213.216,156.52,442.252,213.2,156.52,LPLC1,,,,dend[268],0.9243664534232909
720575940613304803,411.924,225.664,158.96,411.912,225.724,158.96,LPLC1,,,,dend[1287],0.654091098196043
720575940622670845,428.172,216.868,161.28,428.064,216.932,161.28,LPLC1,,,,dend[310],0.7226355465366746
720575940632086573,431.156,214.256,157.88,431.052,214.284,157.88,LPLC1,,,,dend[350],0.9719034530381472
720575940615934150,427.568,212.668,156.4,427.568,212.816,156.36,LPLC1,,,,dend[339],1.0
720575940628324802,411.808,224.604,162.24,411.828,224.532,162.24,LPLC1,,,,dend[1292],1.0
720575940646708788,439.272,211.908,156.4,439.388,211.872,156.4,LPLC1,,,,dend[284],0.11627241611024092
720575940628324802,433.716,218.684,160.0,433.584,218.712,160.0,LPLC1,,,,dend[316],0.8987694174174905
720575940615934150,437.832,212.0,154.6,437.9,211.96,154.56,LPLC1,,,,dend[281],0.22599060737006094
720575940616403771,401.352,224.38,167.36,401.496,224.348,167.4,LPLC1,,,,dend[1229],0.5020033796441014
720575940629047340,417.152,228.004,160.84,417.088,227.912,160.84,LPLC1,,,,dend[1196],1.0
720575940629079145,428.564,212.804,156.32,428.556,212.912,156.32,LPLC1,,,,dend[338],0.7688994992573175
720575940626721881,447.692,211.232,154.12,447.636,211.292,154.16,LPLC1,,,,dend[259],1.0
720575940615934150,430.836,212.156,155.4,430.764,212.24,155.36,LPLC1,,,,dend[325],0.9402378494815533
720575940622694217,406.964,223.776,164.56,406.908,223.712,164.56,LPLC1,,,,dend[1240],0.9318605805960678
720575940619506415,406.248,226.828,168.84,406.392,226.904,168.84,LPLC1,,,,dend[1222],0.6181990622476312
